n,hr_com_size,lr_com_size,lr_prop_per_com,degree_dist,deg_dist_param,com_dist_param,max_vaccine_threshold,vacc_strategy,seed,end,peak,peak_hr,peak_lr,dead,dead_hr,dead_lr,rec,rec_hr,rec_lr,vacc,vacc_hr,vacc_lr,imu,imu_hr,imu_lr,never_v,never_v_hr,never_v_lr
500,0.05,0.2,0.025,power_law,3.0,20,0.5,6,0,184,0.082,0.054,0.032,0.036,0.034,0.002,0.292,0.18,0.112,0.424,0.338,0.086,0.716,0.518,0.198,0.248,0.224,0.024
500,0.05,0.2,0.025,power_law,3.0,20,0.5,6,1,224,0.09,0.076,0.03,0.014,0.014,0.0,0.322,0.236,0.086,0.452,0.34,0.112,0.774,0.5760000000000001,0.198,0.212,0.176,0.036
500,0.05,0.2,0.025,power_law,3.0,20,0.5,6,2,169,0.076,0.054,0.028,0.014,0.014,0.0,0.222,0.148,0.074,0.464,0.372,0.092,0.686,0.52,0.16599999999999998,0.3,0.24,0.06
500,0.05,0.2,0.025,power_law,3.0,20,0.65,0,0,158,0.342,0.27,0.082,0.074,0.072,0.002,0.84,0.628,0.212,0.0,0.0,0.0,0.84,0.628,0.212,0.086,0.076,0.01
500,0.05,0.2,0.025,power_law,3.0,20,0.65,0,1,179,0.28,0.228,0.072,0.048,0.046,0.002,0.854,0.636,0.218,0.0,0.0,0.0,0.854,0.636,0.218,0.098,0.084,0.014
500,0.05,0.2,0.025,power_law,3.0,20,0.65,0,2,149,0.35,0.306,0.09,0.07,0.07,0.0,0.838,0.624,0.214,0.0,0.0,0.0,0.838,0.624,0.214,0.092,0.08,0.012
500,0.05,0.2,0.025,power_law,3.0,20,0.65,1,0,151,0.124,0.104,0.034,0.03,0.03,0.0,0.386,0.276,0.11,0.444,0.364,0.08,0.8300000000000001,0.64,0.19,0.14,0.106,0.034
500,0.05,0.2,0.025,power_law,3.0,20,0.65,1,1,151,0.092,0.072,0.032,0.016,0.016,0.0,0.326,0.238,0.088,0.5,0.376,0.124,0.8260000000000001,0.614,0.212,0.158,0.136,0.022
500,0.05,0.2,0.025,power_law,3.0,20,0.65,1,2,169,0.112,0.068,0.054,0.022,0.022,0.0,0.304,0.182,0.122,0.522,0.44,0.082,0.8260000000000001,0.622,0.20400000000000001,0.152,0.13,0.022
500,0.05,0.2,0.025,power_law,3.0,20,0.65,2,0,199,0.07,0.066,0.014,0.024,0.024,0.0,0.292,0.236,0.056,0.5,0.372,0.128,0.792,0.608,0.184,0.184,0.144,0.04
500,0.05,0.2,0.025,power_law,3.0,20,0.65,2,1,158,0.116,0.108,0.018,0.024,0.024,0.0,0.444,0.382,0.062,0.416,0.284,0.132,0.86,0.6659999999999999,0.194,0.116,0.076,0.04
500,0.05,0.2,0.025,power_law,3.0,20,0.65,2,2,150,0.114,0.102,0.036,0.034,0.034,0.0,0.376,0.28,0.096,0.432,0.328,0.104,0.808,0.6080000000000001,0.2,0.158,0.132,0.026
500,0.05,0.2,0.025,power_law,3.0,20,0.65,3,0,158,0.072,0.066,0.016,0.016,0.014,0.002,0.226,0.17,0.056,0.532,0.41,0.122,0.758,0.58,0.178,0.226,0.182,0.044
500,0.05,0.2,0.025,power_law,3.0,20,0.65,3,1,154,0.074,0.064,0.016,0.016,0.016,0.0,0.278,0.208,0.07,0.518,0.382,0.136,0.796,0.59,0.20600000000000002,0.188,0.16,0.028
500,0.05,0.2,0.025,power_law,3.0,20,0.65,3,2,155,0.022,0.022,0.004,0.008,0.008,0.0,0.088,0.074,0.014,0.586,0.462,0.124,0.6739999999999999,0.536,0.138,0.318,0.23,0.088
500,0.05,0.2,0.025,power_law,3.0,20,0.65,4,0,154,0.134,0.082,0.07,0.028,0.026,0.002,0.414,0.226,0.188,0.414,0.392,0.022,0.828,0.618,0.21,0.144,0.132,0.012
500,0.05,0.2,0.025,power_law,3.0,20,0.65,4,1,136,0.162,0.122,0.066,0.022,0.02,0.002,0.498,0.304,0.194,0.372,0.35,0.022,0.87,0.6539999999999999,0.216,0.108,0.092,0.016
500,0.05,0.2,0.025,power_law,3.0,20,0.65,4,2,44,0.002,0.002,0.0,0.0,0.0,0.0,0.008,0.006,0.002,0.628,0.498,0.13,0.636,0.504,0.132,0.364,0.27,0.094
500,0.05,0.2,0.025,power_law,3.0,20,0.65,5,0,158,0.088,0.078,0.016,0.02,0.018,0.002,0.316,0.262,0.054,0.476,0.354,0.122,0.792,0.616,0.176,0.188,0.142,0.046
500,0.05,0.2,0.025,power_law,3.0,20,0.65,5,1,158,0.11,0.1,0.016,0.026,0.026,0.0,0.314,0.27,0.044,0.486,0.344,0.142,0.8,0.614,0.186,0.174,0.126,0.048
500,0.05,0.2,0.025,power_law,3.0,20,0.65,5,2,155,0.106,0.092,0.02,0.03,0.03,0.0,0.302,0.238,0.064,0.49,0.368,0.122,0.792,0.606,0.186,0.178,0.138,0.04
500,0.05,0.2,0.025,power_law,3.0,20,0.65,6,0,158,0.088,0.082,0.01,0.028,0.026,0.002,0.318,0.268,0.05,0.462,0.34,0.122,0.78,0.6080000000000001,0.172,0.192,0.142,0.05
500,0.05,0.2,0.025,power_law,3.0,20,0.65,6,1,157,0.038,0.034,0.006,0.006,0.006,0.0,0.124,0.096,0.028,0.576,0.432,0.144,0.7,0.528,0.172,0.294,0.232,0.062
500,0.05,0.2,0.025,power_law,3.0,20,0.65,6,2,170,0.07,0.058,0.014,0.02,0.02,0.0,0.214,0.166,0.048,0.542,0.418,0.124,0.756,0.584,0.172,0.224,0.17,0.054
500,0.05,0.2,0.025,power_law,3.0,20,0.8,0,0,158,0.342,0.27,0.082,0.074,0.072,0.002,0.84,0.628,0.212,0.0,0.0,0.0,0.84,0.628,0.212,0.086,0.076,0.01
500,0.05,0.2,0.025,power_law,3.0,20,0.8,0,1,179,0.28,0.228,0.072,0.048,0.046,0.002,0.854,0.636,0.218,0.0,0.0,0.0,0.854,0.636,0.218,0.098,0.084,0.014
500,0.05,0.2,0.025,power_law,3.0,20,0.8,0,2,149,0.35,0.306,0.09,0.07,0.07,0.0,0.838,0.624,0.214,0.0,0.0,0.0,0.838,0.624,0.214,0.092,0.08,0.012
500,0.05,0.2,0.025,power_law,3.0,20,0.8,1,0,152,0.146,0.114,0.046,0.03,0.028,0.002,0.43,0.306,0.124,0.482,0.394,0.088,0.9119999999999999,0.7,0.212,0.058,0.048,0.01
500,0.05,0.2,0.025,power_law,3.0,20,0.8,1,1,135,0.122,0.106,0.07,0.012,0.012,0.0,0.422,0.276,0.146,0.486,0.4,0.086,0.9079999999999999,0.676,0.23199999999999998,0.08,0.078,0.002
500,0.05,0.2,0.025,power_law,3.0,20,0.8,1,2,154,0.09,0.082,0.022,0.018,0.018,0.0,0.282,0.212,0.07,0.586,0.462,0.124,0.8679999999999999,0.674,0.194,0.114,0.082,0.032
500,0.05,0.2,0.025,power_law,3.0,20,0.8,2,0,158,0.116,0.112,0.032,0.048,0.046,0.002,0.382,0.31,0.072,0.488,0.358,0.13,0.87,0.6679999999999999,0.202,0.082,0.062,0.02
500,0.05,0.2,0.025,power_law,3.0,20,0.8,2,1,171,0.09,0.072,0.022,0.01,0.01,0.0,0.262,0.206,0.056,0.61,0.456,0.154,0.872,0.662,0.21,0.118,0.094,0.024
500,0.05,0.2,0.025,power_law,3.0,20,0.8,2,2,157,0.062,0.06,0.012,0.008,0.008,0.0,0.204,0.166,0.038,0.65,0.492,0.158,0.854,0.658,0.196,0.138,0.108,0.03
500,0.05,0.2,0.025,power_law,3.0,20,0.8,3,0,138,0.092,0.082,0.018,0.026,0.026,0.0,0.3,0.248,0.052,0.554,0.42,0.134,0.8540000000000001,0.6679999999999999,0.186,0.12,0.082,0.038
500,0.05,0.2,0.025,power_law,3.0,20,0.8,3,1,137,0.108,0.096,0.012,0.026,0.026,0.0,0.314,0.262,0.052,0.556,0.39,0.166,0.8700000000000001,0.652,0.218,0.104,0.088,0.016
500,0.05,0.2,0.025,power_law,3.0,20,0.8,3,2,77,0.02,0.02,0.0,0.002,0.002,0.0,0.034,0.028,0.006,0.77,0.604,0.166,0.804,0.632,0.17200000000000001,0.194,0.14,0.054
500,0.05,0.2,0.025,power_law,3.0,20,0.8,4,0,136,0.156,0.108,0.076,0.032,0.03,0.002,0.446,0.26,0.186,0.454,0.422,0.032,0.9,0.6819999999999999,0.218,0.068,0.064,0.004
500,0.05,0.2,0.025,power_law,3.0,20,0.8,4,1,124,0.216,0.172,0.06,0.024,0.024,0.0,0.54,0.354,0.186,0.382,0.338,0.044,0.922,0.692,0.22999999999999998,0.054,0.05,0.004
500,0.05,0.2,0.025,power_law,3.0,20,0.8,4,2,44,0.002,0.004,0.0,0.0,0.0,0.0,0.01,0.008,0.002,0.782,0.612,0.17,0.792,0.62,0.17200000000000001,0.208,0.154,0.054
500,0.05,0.2,0.025,power_law,3.0,20,0.8,5,0,152,0.084,0.082,0.006,0.022,0.022,0.0,0.236,0.21,0.026,0.58,0.432,0.148,0.816,0.642,0.174,0.162,0.112,0.05
500,0.05,0.2,0.025,power_law,3.0,20,0.8,5,1,150,0.066,0.062,0.008,0.016,0.016,0.0,0.258,0.218,0.04,0.606,0.436,0.17,0.864,0.654,0.21000000000000002,0.12,0.096,0.024
500,0.05,0.2,0.025,power_law,3.0,20,0.8,5,2,186,0.032,0.03,0.006,0.01,0.01,0.0,0.148,0.122,0.026,0.698,0.534,0.164,0.846,0.656,0.19,0.144,0.108,0.036
500,0.05,0.2,0.025,power_law,3.0,20,0.8,6,0,58,0.034,0.034,0.002,0.008,0.008,0.0,0.044,0.038,0.006,0.742,0.586,0.156,0.786,0.624,0.162,0.206,0.144,0.062
500,0.05,0.2,0.025,power_law,3.0,20,0.8,6,1,151,0.076,0.072,0.008,0.014,0.014,0.0,0.22,0.194,0.026,0.622,0.448,0.174,0.842,0.642,0.19999999999999998,0.144,0.11,0.034
500,0.05,0.2,0.025,power_law,3.0,20,0.8,6,2,124,0.018,0.016,0.004,0.0,0.0,0.0,0.058,0.042,0.016,0.766,0.6,0.166,0.8240000000000001,0.642,0.182,0.176,0.132,0.044
500,0.05,0.2,0.025,power_law,3.0,40,0.5,0,0,131,0.352,0.3,0.076,0.072,0.07,0.002,0.826,0.62,0.206,0.0,0.0,0.0,0.826,0.62,0.206,0.102,0.086,0.016
500,0.05,0.2,0.025,power_law,3.0,40,0.5,0,1,171,0.264,0.204,0.074,0.046,0.044,0.002,0.864,0.652,0.212,0.0,0.0,0.0,0.864,0.652,0.212,0.09,0.07,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.5,0,2,150,0.328,0.252,0.084,0.066,0.066,0.0,0.842,0.626,0.216,0.0,0.0,0.0,0.842,0.626,0.216,0.092,0.082,0.01
500,0.05,0.2,0.025,power_law,3.0,40,0.5,1,0,152,0.13,0.104,0.042,0.026,0.024,0.002,0.376,0.236,0.14,0.384,0.33,0.054,0.76,0.5660000000000001,0.194,0.214,0.186,0.028
500,0.05,0.2,0.025,power_law,3.0,40,0.5,1,1,167,0.13,0.102,0.044,0.024,0.024,0.0,0.448,0.314,0.134,0.382,0.308,0.074,0.8300000000000001,0.622,0.20800000000000002,0.146,0.12,0.026
500,0.05,0.2,0.025,power_law,3.0,40,0.5,1,2,129,0.228,0.192,0.08,0.024,0.024,0.0,0.508,0.344,0.164,0.334,0.29,0.044,0.8420000000000001,0.6339999999999999,0.20800000000000002,0.134,0.116,0.018
500,0.05,0.2,0.025,power_law,3.0,40,0.5,2,0,158,0.138,0.122,0.032,0.05,0.048,0.002,0.458,0.346,0.112,0.324,0.24,0.084,0.782,0.586,0.196,0.168,0.142,0.026
500,0.05,0.2,0.025,power_law,3.0,40,0.5,2,1,128,0.204,0.176,0.054,0.024,0.024,0.0,0.516,0.402,0.114,0.294,0.2,0.094,0.81,0.6020000000000001,0.20800000000000002,0.166,0.14,0.026
500,0.05,0.2,0.025,power_law,3.0,40,0.5,2,2,181,0.106,0.1,0.028,0.03,0.03,0.0,0.398,0.304,0.094,0.372,0.282,0.09,0.77,0.586,0.184,0.2,0.158,0.042
500,0.05,0.2,0.025,power_law,3.0,40,0.5,3,0,187,0.124,0.1,0.034,0.038,0.036,0.002,0.41,0.294,0.116,0.364,0.278,0.086,0.774,0.5720000000000001,0.202,0.188,0.168,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.5,3,1,157,0.112,0.086,0.032,0.012,0.012,0.0,0.322,0.234,0.088,0.398,0.286,0.112,0.72,0.52,0.2,0.268,0.234,0.034
500,0.05,0.2,0.025,power_law,3.0,40,0.5,3,2,201,0.03,0.032,0.012,0.012,0.012,0.0,0.174,0.11,0.064,0.466,0.376,0.09,0.64,0.486,0.154,0.348,0.276,0.072
500,0.05,0.2,0.025,power_law,3.0,40,0.5,4,0,126,0.282,0.218,0.092,0.054,0.052,0.002,0.54,0.346,0.194,0.286,0.262,0.024,0.8260000000000001,0.608,0.218,0.12,0.116,0.004
500,0.05,0.2,0.025,power_law,3.0,40,0.5,4,1,136,0.204,0.144,0.066,0.026,0.024,0.002,0.526,0.342,0.184,0.286,0.254,0.032,0.812,0.5960000000000001,0.216,0.162,0.146,0.016
500,0.05,0.2,0.025,power_law,3.0,40,0.5,4,2,156,0.164,0.116,0.078,0.026,0.026,0.0,0.444,0.256,0.188,0.362,0.336,0.026,0.806,0.5920000000000001,0.214,0.168,0.156,0.012
500,0.05,0.2,0.025,power_law,3.0,40,0.5,5,0,225,0.106,0.08,0.038,0.03,0.028,0.002,0.388,0.288,0.1,0.4,0.312,0.088,0.788,0.6,0.188,0.182,0.148,0.034
500,0.05,0.2,0.025,power_law,3.0,40,0.5,5,1,158,0.096,0.07,0.044,0.014,0.014,0.0,0.352,0.26,0.092,0.418,0.31,0.108,0.77,0.5700000000000001,0.2,0.216,0.182,0.034
500,0.05,0.2,0.025,power_law,3.0,40,0.5,5,2,156,0.088,0.072,0.028,0.02,0.02,0.0,0.328,0.23,0.098,0.432,0.34,0.092,0.76,0.5700000000000001,0.19,0.22,0.184,0.036
500,0.05,0.2,0.025,power_law,3.0,40,0.5,6,0,199,0.082,0.064,0.036,0.024,0.024,0.0,0.324,0.234,0.09,0.41,0.324,0.086,0.734,0.558,0.176,0.242,0.194,0.048
500,0.05,0.2,0.025,power_law,3.0,40,0.5,6,1,158,0.074,0.072,0.028,0.014,0.014,0.0,0.308,0.228,0.08,0.426,0.314,0.112,0.734,0.542,0.192,0.252,0.21,0.042
500,0.05,0.2,0.025,power_law,3.0,40,0.5,6,2,170,0.126,0.108,0.026,0.024,0.024,0.0,0.38,0.276,0.104,0.418,0.328,0.09,0.798,0.6040000000000001,0.194,0.178,0.146,0.032
500,0.05,0.2,0.025,power_law,3.0,40,0.65,0,0,131,0.352,0.3,0.076,0.072,0.07,0.002,0.826,0.62,0.206,0.0,0.0,0.0,0.826,0.62,0.206,0.102,0.086,0.016
500,0.05,0.2,0.025,power_law,3.0,40,0.65,0,1,171,0.264,0.204,0.074,0.046,0.044,0.002,0.864,0.652,0.212,0.0,0.0,0.0,0.864,0.652,0.212,0.09,0.07,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.65,0,2,150,0.328,0.252,0.084,0.066,0.066,0.0,0.842,0.626,0.216,0.0,0.0,0.0,0.842,0.626,0.216,0.092,0.082,0.01
500,0.05,0.2,0.025,power_law,3.0,40,0.65,1,0,131,0.24,0.19,0.07,0.038,0.036,0.002,0.514,0.364,0.15,0.356,0.3,0.056,0.87,0.6639999999999999,0.206,0.092,0.076,0.016
500,0.05,0.2,0.025,power_law,3.0,40,0.65,1,1,157,0.1,0.07,0.042,0.018,0.016,0.002,0.406,0.27,0.136,0.454,0.376,0.078,0.8600000000000001,0.646,0.21400000000000002,0.122,0.104,0.018
500,0.05,0.2,0.025,power_law,3.0,40,0.65,1,2,150,0.122,0.096,0.046,0.026,0.026,0.0,0.396,0.244,0.152,0.458,0.396,0.062,0.8540000000000001,0.64,0.214,0.12,0.108,0.012
500,0.05,0.2,0.025,power_law,3.0,40,0.65,2,0,152,0.188,0.158,0.042,0.05,0.05,0.0,0.444,0.35,0.094,0.374,0.268,0.106,0.8180000000000001,0.618,0.2,0.132,0.108,0.024
500,0.05,0.2,0.025,power_law,3.0,40,0.65,2,1,186,0.046,0.046,0.002,0.01,0.01,0.0,0.13,0.116,0.014,0.574,0.428,0.146,0.704,0.544,0.16,0.286,0.212,0.074
500,0.05,0.2,0.025,power_law,3.0,40,0.65,2,2,196,0.06,0.06,0.014,0.024,0.024,0.0,0.238,0.184,0.054,0.534,0.408,0.126,0.772,0.592,0.18,0.204,0.158,0.046
500,0.05,0.2,0.025,power_law,3.0,40,0.65,3,0,171,0.06,0.06,0.014,0.008,0.008,0.0,0.182,0.136,0.046,0.538,0.408,0.13,0.72,0.544,0.176,0.272,0.224,0.048
500,0.05,0.2,0.025,power_law,3.0,40,0.65,3,1,140,0.068,0.066,0.014,0.01,0.01,0.0,0.266,0.206,0.06,0.504,0.364,0.14,0.77,0.57,0.2,0.22,0.186,0.034
500,0.05,0.2,0.025,power_law,3.0,40,0.65,3,2,140,0.072,0.072,0.038,0.028,0.028,0.0,0.252,0.19,0.062,0.51,0.39,0.12,0.762,0.5800000000000001,0.182,0.21,0.166,0.044
500,0.05,0.2,0.025,power_law,3.0,40,0.65,4,0,126,0.27,0.21,0.08,0.038,0.036,0.002,0.56,0.378,0.182,0.318,0.29,0.028,0.8780000000000001,0.6679999999999999,0.21,0.084,0.072,0.012
500,0.05,0.2,0.025,power_law,3.0,40,0.65,4,1,146,0.27,0.192,0.084,0.022,0.02,0.002,0.576,0.378,0.198,0.308,0.282,0.026,0.8839999999999999,0.6599999999999999,0.224,0.094,0.086,0.008
500,0.05,0.2,0.025,power_law,3.0,40,0.65,4,2,150,0.212,0.154,0.07,0.038,0.038,0.0,0.54,0.354,0.186,0.34,0.308,0.032,0.8800000000000001,0.6619999999999999,0.218,0.082,0.074,0.008
500,0.05,0.2,0.025,power_law,3.0,40,0.65,5,0,171,0.068,0.062,0.018,0.018,0.016,0.002,0.204,0.164,0.04,0.528,0.398,0.13,0.732,0.562,0.17,0.25,0.198,0.052
500,0.05,0.2,0.025,power_law,3.0,40,0.65,5,1,129,0.06,0.052,0.016,0.016,0.016,0.0,0.23,0.174,0.056,0.528,0.39,0.138,0.758,0.5640000000000001,0.194,0.226,0.186,0.04
500,0.05,0.2,0.025,power_law,3.0,40,0.65,5,2,130,0.09,0.086,0.022,0.02,0.02,0.0,0.292,0.218,0.074,0.492,0.372,0.12,0.784,0.59,0.194,0.196,0.164,0.032
500,0.05,0.2,0.025,power_law,3.0,40,0.65,6,0,172,0.062,0.06,0.01,0.012,0.012,0.0,0.198,0.168,0.03,0.526,0.398,0.128,0.724,0.5660000000000001,0.158,0.264,0.198,0.066
500,0.05,0.2,0.025,power_law,3.0,40,0.65,6,1,151,0.046,0.048,0.006,0.006,0.006,0.0,0.13,0.116,0.014,0.57,0.422,0.148,0.7,0.538,0.162,0.294,0.222,0.072
500,0.05,0.2,0.025,power_law,3.0,40,0.65,6,2,197,0.03,0.028,0.016,0.006,0.006,0.0,0.152,0.09,0.062,0.584,0.462,0.122,0.736,0.552,0.184,0.258,0.216,0.042
500,0.05,0.2,0.025,power_law,3.0,40,0.8,0,0,131,0.352,0.3,0.076,0.072,0.07,0.002,0.826,0.62,0.206,0.0,0.0,0.0,0.826,0.62,0.206,0.102,0.086,0.016
500,0.05,0.2,0.025,power_law,3.0,40,0.8,0,1,171,0.264,0.204,0.074,0.046,0.044,0.002,0.864,0.652,0.212,0.0,0.0,0.0,0.864,0.652,0.212,0.09,0.07,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.8,0,2,150,0.328,0.252,0.084,0.066,0.066,0.0,0.842,0.626,0.216,0.0,0.0,0.0,0.842,0.626,0.216,0.092,0.082,0.01
500,0.05,0.2,0.025,power_law,3.0,40,0.8,1,0,141,0.14,0.106,0.046,0.024,0.022,0.002,0.362,0.25,0.112,0.526,0.436,0.09,0.888,0.6859999999999999,0.202,0.088,0.068,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.8,1,1,137,0.11,0.094,0.04,0.014,0.014,0.0,0.384,0.258,0.126,0.528,0.432,0.096,0.912,0.69,0.222,0.074,0.062,0.012
500,0.05,0.2,0.025,power_law,3.0,40,0.8,1,2,135,0.138,0.098,0.05,0.026,0.026,0.0,0.4,0.26,0.14,0.504,0.424,0.08,0.904,0.6839999999999999,0.22000000000000003,0.07,0.064,0.006
500,0.05,0.2,0.025,power_law,3.0,40,0.8,2,0,137,0.14,0.108,0.032,0.048,0.046,0.002,0.36,0.294,0.066,0.496,0.366,0.13,0.856,0.6599999999999999,0.196,0.096,0.07,0.026
500,0.05,0.2,0.025,power_law,3.0,40,0.8,2,1,135,0.096,0.092,0.028,0.022,0.02,0.002,0.334,0.27,0.064,0.536,0.388,0.148,0.8700000000000001,0.658,0.212,0.108,0.088,0.02
500,0.05,0.2,0.025,power_law,3.0,40,0.8,2,2,193,0.03,0.03,0.004,0.01,0.01,0.0,0.136,0.116,0.02,0.708,0.542,0.166,0.844,0.658,0.186,0.146,0.106,0.04
500,0.05,0.2,0.025,power_law,3.0,40,0.8,3,0,104,0.058,0.056,0.004,0.006,0.006,0.0,0.106,0.096,0.01,0.694,0.538,0.156,0.7999999999999999,0.634,0.166,0.194,0.136,0.058
500,0.05,0.2,0.025,power_law,3.0,40,0.8,3,1,113,0.042,0.034,0.01,0.012,0.012,0.0,0.122,0.1,0.022,0.692,0.514,0.178,0.814,0.614,0.19999999999999998,0.174,0.14,0.034
500,0.05,0.2,0.025,power_law,3.0,40,0.8,3,2,149,0.068,0.07,0.02,0.022,0.022,0.0,0.242,0.202,0.04,0.61,0.454,0.156,0.852,0.656,0.196,0.126,0.096,0.03
500,0.05,0.2,0.025,power_law,3.0,40,0.8,4,0,114,0.286,0.212,0.098,0.038,0.036,0.002,0.552,0.368,0.184,0.352,0.322,0.03,0.904,0.69,0.214,0.058,0.05,0.008
500,0.05,0.2,0.025,power_law,3.0,40,0.8,4,1,118,0.192,0.122,0.076,0.022,0.02,0.002,0.496,0.298,0.198,0.398,0.366,0.032,0.894,0.6639999999999999,0.23,0.084,0.082,0.002
500,0.05,0.2,0.025,power_law,3.0,40,0.8,4,2,124,0.212,0.138,0.088,0.028,0.028,0.0,0.494,0.3,0.194,0.398,0.374,0.024,0.892,0.6739999999999999,0.218,0.08,0.072,0.008
500,0.05,0.2,0.025,power_law,3.0,40,0.8,5,0,131,0.058,0.05,0.016,0.02,0.02,0.0,0.16,0.124,0.036,0.662,0.518,0.144,0.8220000000000001,0.642,0.18,0.158,0.114,0.044
500,0.05,0.2,0.025,power_law,3.0,40,0.8,5,1,150,0.072,0.068,0.012,0.014,0.014,0.0,0.252,0.216,0.036,0.594,0.422,0.172,0.846,0.638,0.208,0.14,0.114,0.026
500,0.05,0.2,0.025,power_law,3.0,40,0.8,5,2,130,0.06,0.048,0.016,0.014,0.014,0.0,0.192,0.146,0.046,0.678,0.516,0.162,0.8700000000000001,0.662,0.20800000000000002,0.116,0.098,0.018
500,0.05,0.2,0.025,power_law,3.0,40,0.8,6,0,151,0.064,0.064,0.004,0.02,0.02,0.0,0.168,0.16,0.008,0.634,0.478,0.156,0.802,0.638,0.164,0.178,0.118,0.06
500,0.05,0.2,0.025,power_law,3.0,40,0.8,6,1,154,0.084,0.086,0.014,0.01,0.01,0.0,0.268,0.24,0.028,0.596,0.418,0.178,0.864,0.6579999999999999,0.206,0.126,0.098,0.028
500,0.05,0.2,0.025,power_law,3.0,40,0.8,6,2,140,0.082,0.078,0.016,0.024,0.024,0.0,0.258,0.22,0.038,0.596,0.44,0.156,0.854,0.66,0.194,0.122,0.09,0.032
500,0.05,0.4,0.05,power_law,2.0,20,0.5,0,0,147,0.35,0.206,0.17,0.058,0.054,0.004,0.834,0.422,0.412,0.0,0.0,0.0,0.834,0.422,0.412,0.108,0.08,0.028
500,0.05,0.4,0.05,power_law,2.0,20,0.5,0,1,131,0.452,0.264,0.19,0.038,0.034,0.004,0.896,0.484,0.412,0.0,0.0,0.0,0.896,0.484,0.412,0.066,0.044,0.022
500,0.05,0.4,0.05,power_law,2.0,20,0.5,0,2,155,0.43,0.28,0.196,0.052,0.046,0.006,0.876,0.46,0.416,0.0,0.0,0.0,0.876,0.46,0.416,0.072,0.052,0.02
500,0.05,0.4,0.05,power_law,2.0,20,0.5,1,0,147,0.14,0.078,0.092,0.028,0.026,0.002,0.402,0.166,0.236,0.372,0.232,0.14,0.774,0.398,0.376,0.198,0.132,0.066
500,0.05,0.4,0.05,power_law,2.0,20,0.5,1,1,187,0.142,0.102,0.07,0.016,0.014,0.002,0.428,0.224,0.204,0.416,0.23,0.186,0.844,0.454,0.39,0.14,0.094,0.046
500,0.05,0.4,0.05,power_law,2.0,20,0.5,1,2,186,0.16,0.088,0.082,0.016,0.012,0.004,0.38,0.182,0.198,0.448,0.258,0.19,0.8280000000000001,0.44,0.388,0.156,0.106,0.05
500,0.05,0.4,0.05,power_law,2.0,20,0.5,2,0,159,0.182,0.116,0.092,0.03,0.028,0.002,0.506,0.244,0.262,0.354,0.198,0.156,0.86,0.442,0.41800000000000004,0.11,0.086,0.024
500,0.05,0.4,0.05,power_law,2.0,20,0.5,2,1,234,0.074,0.04,0.046,0.012,0.012,0.0,0.33,0.158,0.172,0.452,0.248,0.204,0.782,0.406,0.376,0.206,0.144,0.062
500,0.05,0.4,0.05,power_law,2.0,20,0.5,2,2,152,0.198,0.114,0.094,0.036,0.032,0.004,0.464,0.23,0.234,0.38,0.206,0.174,0.8440000000000001,0.436,0.40800000000000003,0.12,0.09,0.03
500,0.05,0.4,0.05,power_law,2.0,20,0.5,3,0,114,0.028,0.026,0.008,0.008,0.008,0.0,0.048,0.032,0.016,0.458,0.254,0.204,0.506,0.28600000000000003,0.21999999999999997,0.486,0.262,0.224
500,0.05,0.4,0.05,power_law,2.0,20,0.5,3,1,146,0.212,0.15,0.074,0.02,0.016,0.004,0.56,0.336,0.224,0.322,0.146,0.176,0.8820000000000001,0.482,0.4,0.098,0.064,0.034
500,0.05,0.4,0.05,power_law,2.0,20,0.5,3,2,112,0.02,0.016,0.004,0.0,0.0,0.0,0.05,0.034,0.016,0.466,0.256,0.21,0.516,0.29000000000000004,0.22599999999999998,0.484,0.268,0.216
500,0.05,0.4,0.05,power_law,2.0,20,0.5,4,0,156,0.212,0.088,0.126,0.024,0.022,0.002,0.464,0.168,0.296,0.354,0.264,0.09,0.8180000000000001,0.43200000000000005,0.386,0.158,0.102,0.056
500,0.05,0.4,0.05,power_law,2.0,20,0.5,4,1,136,0.25,0.102,0.154,0.016,0.012,0.004,0.592,0.26,0.332,0.282,0.216,0.066,0.8739999999999999,0.476,0.398,0.11,0.074,0.036
500,0.05,0.4,0.05,power_law,2.0,20,0.5,4,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.002,0.492,0.274,0.218,0.496,0.276,0.22,0.504,0.282,0.222
500,0.05,0.4,0.05,power_law,2.0,20,0.5,5,0,159,0.186,0.096,0.092,0.024,0.022,0.002,0.448,0.21,0.238,0.412,0.25,0.162,0.86,0.45999999999999996,0.4,0.116,0.074,0.042
500,0.05,0.4,0.05,power_law,2.0,20,0.5,5,1,171,0.168,0.114,0.058,0.012,0.012,0.0,0.428,0.25,0.178,0.422,0.21,0.212,0.85,0.45999999999999996,0.39,0.138,0.09,0.048
500,0.05,0.4,0.05,power_law,2.0,20,0.5,5,2,197,0.14,0.08,0.09,0.02,0.016,0.004,0.388,0.192,0.196,0.474,0.262,0.212,0.862,0.454,0.40800000000000003,0.118,0.088,0.03
