n,hr_com_size,lr_com_size,lr_prop_per_com,degree_dist,deg_dist_param,com_dist_param,max_vaccine_threshold,vacc_strategy,seed,end,peak,peak_hr,peak_lr,dead,dead_hr,dead_lr,rec,rec_hr,rec_lr,vacc,vacc_hr,vacc_lr,imu,imu_hr,imu_lr,never_v,never_v_hr,never_v_lr
500,0.1,0.2,0.05,power_law,3.0,25,0.7,2,0,0.4273972602739726,0.082,0.074,0.014,0.036,0.034,0.002,0.34,0.268,0.072,0.48,0.34,0.14,0.8200000000000001,0.6080000000000001,0.21200000000000002,0.144,0.106,0.038
500,0.1,0.2,0.05,power_law,3.0,25,0.7,2,1,0.4136986301369863,0.13,0.1,0.036,0.028,0.026,0.002,0.396,0.308,0.088,0.454,0.322,0.132,0.8500000000000001,0.63,0.22,0.122,0.096,0.026
500,0.1,0.2,0.05,power_law,3.0,25,0.7,2,2,0.4657534246575342,0.116,0.102,0.02,0.022,0.022,0.0,0.362,0.29,0.072,0.5,0.354,0.146,0.862,0.6439999999999999,0.21799999999999997,0.116,0.08,0.036
500,0.1,0.2,0.05,power_law,3.0,25,0.7,2,3,0.4054794520547945,0.152,0.132,0.034,0.028,0.026,0.002,0.454,0.374,0.08,0.404,0.28,0.124,0.8580000000000001,0.654,0.20400000000000001,0.114,0.08,0.034
500,0.1,0.2,0.05,power_law,3.0,25,0.7,2,4,0.37534246575342467,0.168,0.136,0.04,0.036,0.034,0.002,0.488,0.394,0.094,0.372,0.25,0.122,0.86,0.644,0.216,0.104,0.088,0.016
500,0.1,0.2,0.05,power_law,3.0,25,0.7,3,0,0.37534246575342467,0.166,0.126,0.046,0.036,0.032,0.004,0.45,0.324,0.126,0.424,0.324,0.1,0.874,0.648,0.226,0.09,0.068,0.022
500,0.1,0.2,0.05,power_law,3.0,25,0.7,3,1,0.410958904109589,0.11,0.096,0.036,0.014,0.014,0.0,0.402,0.306,0.096,0.454,0.324,0.13,0.8560000000000001,0.63,0.226,0.13,0.108,0.022
500,0.1,0.2,0.05,power_law,3.0,25,0.7,3,2,0.4273972602739726,0.114,0.096,0.026,0.034,0.034,0.0,0.348,0.254,0.094,0.476,0.35,0.126,0.824,0.604,0.22,0.142,0.108,0.034
500,0.1,0.2,0.05,power_law,3.0,25,0.7,3,3,0.4054794520547945,0.09,0.076,0.02,0.014,0.014,0.0,0.334,0.26,0.074,0.504,0.372,0.132,0.8380000000000001,0.632,0.20600000000000002,0.148,0.114,0.034
500,0.1,0.2,0.05,power_law,3.0,25,0.7,3,4,0.36712328767123287,0.104,0.084,0.042,0.03,0.028,0.002,0.366,0.262,0.104,0.45,0.344,0.106,0.8160000000000001,0.606,0.21,0.154,0.132,0.022
500,0.1,0.2,0.05,power_law,3.0,25,0.7,4,0,0.3452054794520548,0.228,0.152,0.086,0.044,0.042,0.002,0.54,0.332,0.208,0.332,0.298,0.034,0.8720000000000001,0.63,0.242,0.084,0.076,0.008
500,0.1,0.2,0.05,power_law,3.0,25,0.7,4,1,0.3095890410958904,0.244,0.18,0.078,0.022,0.02,0.002,0.54,0.346,0.194,0.342,0.302,0.04,0.8820000000000001,0.6479999999999999,0.234,0.096,0.084,0.012
500,0.1,0.2,0.05,power_law,3.0,25,0.7,4,2,0.36712328767123287,0.178,0.138,0.056,0.026,0.026,0.0,0.504,0.318,0.186,0.372,0.316,0.056,0.876,0.634,0.242,0.098,0.086,0.012
500,0.1,0.2,0.05,power_law,3.0,25,0.7,4,3,0.3041095890410959,0.226,0.162,0.076,0.028,0.026,0.002,0.522,0.344,0.178,0.352,0.306,0.046,0.874,0.6499999999999999,0.22399999999999998,0.098,0.084,0.014
500,0.1,0.2,0.05,power_law,3.0,25,0.7,4,4,0.3452054794520548,0.198,0.138,0.062,0.034,0.028,0.006,0.536,0.344,0.192,0.328,0.296,0.032,0.8640000000000001,0.6399999999999999,0.224,0.102,0.098,0.004
500,0.1,0.2,0.05,power_law,3.0,25,0.7,5,0,0.4,0.112,0.104,0.022,0.038,0.038,0.0,0.3,0.238,0.062,0.492,0.348,0.144,0.792,0.586,0.206,0.17,0.124,0.046
500,0.1,0.2,0.05,power_law,3.0,25,0.7,5,1,0.410958904109589,0.072,0.062,0.01,0.016,0.016,0.0,0.242,0.196,0.046,0.558,0.39,0.168,0.8,0.5860000000000001,0.21400000000000002,0.184,0.15,0.034
500,0.1,0.2,0.05,power_law,3.0,25,0.7,5,2,0.6109589041095891,0.044,0.044,0.012,0.016,0.016,0.0,0.18,0.144,0.036,0.602,0.444,0.158,0.782,0.588,0.194,0.202,0.142,0.06
500,0.1,0.2,0.05,power_law,3.0,25,0.7,5,3,0.4246575342465753,0.102,0.096,0.01,0.02,0.02,0.0,0.326,0.278,0.048,0.49,0.344,0.146,0.8160000000000001,0.622,0.194,0.164,0.118,0.046
500,0.1,0.2,0.05,power_law,3.0,25,0.7,5,4,0.4465753424657534,0.084,0.078,0.01,0.01,0.01,0.0,0.27,0.232,0.038,0.512,0.358,0.154,0.782,0.59,0.192,0.208,0.166,0.042
500,0.1,0.2,0.05,power_law,3.0,25,0.7,6,0,0.4191780821917808,0.098,0.09,0.014,0.034,0.034,0.0,0.314,0.254,0.06,0.504,0.358,0.146,0.8180000000000001,0.612,0.206,0.148,0.102,0.046
500,0.1,0.2,0.05,power_law,3.0,25,0.7,6,1,0.4,0.058,0.06,0.014,0.008,0.008,0.0,0.144,0.11,0.034,0.62,0.448,0.172,0.764,0.558,0.206,0.228,0.186,0.042
500,0.1,0.2,0.05,power_law,3.0,25,0.7,6,2,0.4301369863013699,0.092,0.08,0.024,0.034,0.034,0.0,0.286,0.224,0.062,0.514,0.372,0.142,0.8,0.596,0.204,0.166,0.116,0.05
500,0.1,0.2,0.05,power_law,3.0,25,0.7,6,3,0.40821917808219177,0.174,0.168,0.018,0.02,0.018,0.002,0.43,0.368,0.062,0.424,0.28,0.144,0.854,0.648,0.206,0.126,0.094,0.032
500,0.1,0.2,0.05,power_law,3.0,25,0.7,6,4,0.4602739726027397,0.086,0.082,0.01,0.02,0.02,0.0,0.306,0.252,0.054,0.498,0.35,0.148,0.804,0.602,0.20199999999999999,0.176,0.144,0.032
500,0.1,0.2,0.025,power_law,2.0,25,0.7,0,0,0.4054794520547945,0.33,0.268,0.066,0.078,0.076,0.002,0.844,0.638,0.206,0.0,0.0,0.0,0.844,0.638,0.206,0.078,0.062,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,0,1,0.3561643835616438,0.484,0.396,0.102,0.05,0.048,0.002,0.874,0.654,0.22,0.0,0.0,0.0,0.874,0.654,0.22,0.076,0.064,0.012
500,0.1,0.2,0.025,power_law,2.0,25,0.7,0,2,0.410958904109589,0.374,0.314,0.088,0.066,0.066,0.0,0.842,0.622,0.22,0.0,0.0,0.0,0.842,0.622,0.22,0.092,0.086,0.006
500,0.1,0.2,0.025,power_law,2.0,25,0.7,0,3,0.3643835616438356,0.396,0.318,0.084,0.05,0.048,0.002,0.878,0.674,0.204,0.0,0.0,0.0,0.878,0.674,0.204,0.072,0.058,0.014
500,0.1,0.2,0.025,power_law,2.0,25,0.7,0,4,0.33424657534246577,0.472,0.41,0.086,0.068,0.062,0.006,0.844,0.66,0.184,0.0,0.0,0.0,0.844,0.66,0.184,0.088,0.064,0.024
500,0.1,0.2,0.025,power_law,2.0,25,0.7,1,0,0.4136986301369863,0.184,0.124,0.066,0.04,0.038,0.002,0.456,0.318,0.138,0.434,0.358,0.076,0.89,0.6759999999999999,0.21400000000000002,0.07,0.062,0.008
500,0.1,0.2,0.025,power_law,2.0,25,0.7,1,1,0.35342465753424657,0.244,0.18,0.07,0.034,0.032,0.002,0.522,0.37,0.152,0.388,0.312,0.076,0.91,0.6819999999999999,0.22799999999999998,0.056,0.052,0.004
500,0.1,0.2,0.025,power_law,2.0,25,0.7,1,2,0.30684931506849317,0.308,0.222,0.094,0.05,0.05,0.0,0.548,0.38,0.168,0.346,0.294,0.052,0.894,0.6739999999999999,0.22,0.056,0.05,0.006
500,0.1,0.2,0.025,power_law,2.0,25,0.7,1,3,0.3506849315068493,0.284,0.23,0.074,0.03,0.03,0.0,0.552,0.406,0.146,0.346,0.288,0.058,0.898,0.694,0.204,0.072,0.056,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,1,4,0.3643835616438356,0.208,0.174,0.054,0.04,0.036,0.004,0.54,0.41,0.13,0.36,0.284,0.076,0.9,0.694,0.20600000000000002,0.06,0.056,0.004
500,0.1,0.2,0.025,power_law,2.0,25,0.7,2,0,0.5589041095890411,0.09,0.076,0.014,0.04,0.038,0.002,0.404,0.328,0.076,0.466,0.334,0.132,0.8700000000000001,0.662,0.20800000000000002,0.09,0.076,0.014
500,0.1,0.2,0.025,power_law,2.0,25,0.7,2,1,0.35342465753424657,0.28,0.246,0.042,0.038,0.036,0.002,0.58,0.476,0.104,0.332,0.208,0.124,0.9119999999999999,0.6839999999999999,0.22799999999999998,0.05,0.046,0.004
500,0.1,0.2,0.025,power_law,2.0,25,0.7,2,2,0.3095890410958904,0.298,0.258,0.05,0.044,0.044,0.0,0.58,0.478,0.102,0.324,0.216,0.108,0.9039999999999999,0.694,0.21,0.052,0.036,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,2,3,0.4246575342465753,0.166,0.138,0.03,0.026,0.026,0.0,0.494,0.408,0.086,0.41,0.288,0.122,0.9039999999999999,0.696,0.208,0.07,0.058,0.012
500,0.1,0.2,0.025,power_law,2.0,25,0.7,2,4,0.3452054794520548,0.288,0.264,0.044,0.046,0.046,0.0,0.576,0.48,0.096,0.328,0.214,0.114,0.9039999999999999,0.694,0.21000000000000002,0.05,0.046,0.004
500,0.1,0.2,0.025,power_law,2.0,25,0.7,3,0,0.4328767123287671,0.132,0.102,0.042,0.034,0.032,0.002,0.392,0.248,0.144,0.484,0.416,0.068,0.876,0.6639999999999999,0.212,0.09,0.08,0.01
500,0.1,0.2,0.025,power_law,2.0,25,0.7,3,1,0.410958904109589,0.12,0.096,0.024,0.02,0.018,0.002,0.412,0.318,0.094,0.458,0.34,0.118,0.87,0.658,0.212,0.11,0.09,0.02
500,0.1,0.2,0.025,power_law,2.0,25,0.7,3,2,0.2958904109589041,0.3,0.234,0.078,0.034,0.034,0.0,0.568,0.4,0.168,0.338,0.29,0.048,0.9059999999999999,0.69,0.21600000000000003,0.06,0.05,0.01
500,0.1,0.2,0.025,power_law,2.0,25,0.7,3,3,0.3178082191780822,0.216,0.19,0.04,0.024,0.022,0.002,0.49,0.376,0.114,0.412,0.328,0.084,0.9019999999999999,0.704,0.198,0.074,0.054,0.02
500,0.1,0.2,0.025,power_law,2.0,25,0.7,3,4,0.42191780821917807,0.134,0.112,0.024,0.032,0.032,0.0,0.432,0.342,0.09,0.448,0.338,0.11,0.88,0.68,0.2,0.088,0.074,0.014
500,0.1,0.2,0.025,power_law,2.0,25,0.7,4,0,0.4136986301369863,0.164,0.132,0.064,0.038,0.036,0.002,0.462,0.27,0.192,0.418,0.4,0.018,0.88,0.67,0.21,0.082,0.07,0.012
500,0.1,0.2,0.025,power_law,2.0,25,0.7,4,1,0.3726027397260274,0.218,0.148,0.074,0.014,0.012,0.002,0.506,0.306,0.2,0.378,0.352,0.026,0.884,0.6579999999999999,0.226,0.102,0.096,0.006
500,0.1,0.2,0.025,power_law,2.0,25,0.7,4,2,0.35342465753424657,0.27,0.172,0.108,0.04,0.04,0.0,0.566,0.372,0.194,0.336,0.31,0.026,0.9019999999999999,0.6819999999999999,0.22,0.058,0.052,0.006
500,0.1,0.2,0.025,power_law,2.0,25,0.7,4,3,0.3506849315068493,0.26,0.214,0.074,0.024,0.024,0.0,0.584,0.402,0.182,0.324,0.294,0.03,0.9079999999999999,0.696,0.212,0.068,0.06,0.008
500,0.1,0.2,0.025,power_law,2.0,25,0.7,4,4,0.3041095890410959,0.374,0.292,0.102,0.05,0.044,0.006,0.628,0.434,0.194,0.27,0.258,0.012,0.898,0.692,0.20600000000000002,0.052,0.05,0.002
500,0.1,0.2,0.025,power_law,2.0,25,0.7,5,0,0.3150684931506849,0.304,0.238,0.078,0.046,0.044,0.002,0.552,0.406,0.146,0.35,0.282,0.068,0.902,0.688,0.214,0.052,0.044,0.008
500,0.1,0.2,0.025,power_law,2.0,25,0.7,5,1,0.31232876712328766,0.28,0.24,0.054,0.034,0.034,0.0,0.584,0.47,0.114,0.338,0.228,0.11,0.9219999999999999,0.698,0.224,0.044,0.034,0.01
500,0.1,0.2,0.025,power_law,2.0,25,0.7,5,2,0.33972602739726027,0.284,0.236,0.078,0.036,0.036,0.0,0.534,0.4,0.134,0.362,0.28,0.082,0.896,0.68,0.21600000000000003,0.068,0.058,0.01
500,0.1,0.2,0.025,power_law,2.0,25,0.7,5,3,0.3643835616438356,0.192,0.16,0.034,0.032,0.03,0.002,0.514,0.43,0.084,0.398,0.28,0.118,0.912,0.71,0.202,0.056,0.04,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,5,4,0.5342465753424658,0.084,0.07,0.018,0.028,0.028,0.0,0.348,0.274,0.074,0.48,0.348,0.132,0.828,0.622,0.20600000000000002,0.144,0.136,0.008
500,0.1,0.2,0.025,power_law,2.0,25,0.7,6,0,0.3643835616438356,0.196,0.17,0.028,0.058,0.058,0.0,0.468,0.404,0.064,0.39,0.262,0.128,0.8580000000000001,0.666,0.192,0.084,0.052,0.032
500,0.1,0.2,0.025,power_law,2.0,25,0.7,6,1,0.3424657534246575,0.28,0.268,0.03,0.036,0.036,0.0,0.554,0.478,0.076,0.358,0.212,0.146,0.912,0.69,0.22199999999999998,0.052,0.04,0.012
500,0.1,0.2,0.025,power_law,2.0,25,0.7,6,2,0.2958904109589041,0.274,0.238,0.038,0.046,0.046,0.0,0.54,0.458,0.082,0.364,0.236,0.128,0.904,0.694,0.21000000000000002,0.05,0.034,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,6,3,0.336986301369863,0.266,0.244,0.038,0.034,0.032,0.002,0.56,0.484,0.076,0.348,0.222,0.126,0.908,0.706,0.202,0.058,0.042,0.016
500,0.1,0.2,0.025,power_law,2.0,25,0.7,6,4,0.3780821917808219,0.16,0.154,0.016,0.04,0.04,0.0,0.464,0.418,0.046,0.4,0.26,0.14,0.8640000000000001,0.6779999999999999,0.186,0.096,0.068,0.028
500,0.1,0.2,0.025,power_law,2.5,25,0.7,0,0,0.3726027397260274,0.328,0.292,0.092,0.074,0.072,0.002,0.856,0.642,0.214,0.0,0.0,0.0,0.856,0.642,0.214,0.07,0.062,0.008
500,0.1,0.2,0.025,power_law,2.5,25,0.7,0,1,0.3589041095890411,0.418,0.332,0.09,0.046,0.044,0.002,0.894,0.678,0.216,0.0,0.0,0.0,0.894,0.678,0.216,0.06,0.044,0.016
500,0.1,0.2,0.025,power_law,2.5,25,0.7,0,2,0.3506849315068493,0.442,0.364,0.104,0.07,0.07,0.0,0.866,0.642,0.224,0.0,0.0,0.0,0.866,0.642,0.224,0.064,0.062,0.002
500,0.1,0.2,0.025,power_law,2.5,25,0.7,0,3,0.34794520547945207,0.386,0.324,0.082,0.054,0.052,0.002,0.888,0.684,0.204,0.0,0.0,0.0,0.888,0.684,0.204,0.058,0.044,0.014
500,0.1,0.2,0.025,power_law,2.5,25,0.7,0,4,0.3780821917808219,0.366,0.3,0.074,0.07,0.064,0.006,0.868,0.68,0.188,0.0,0.0,0.0,0.868,0.68,0.188,0.062,0.042,0.02
500,0.1,0.2,0.025,power_law,2.5,25,0.7,1,0,0.3452054794520548,0.252,0.198,0.056,0.048,0.046,0.002,0.522,0.38,0.142,0.36,0.29,0.07,0.882,0.6699999999999999,0.212,0.07,0.06,0.01
500,0.1,0.2,0.025,power_law,2.5,25,0.7,1,1,0.35342465753424657,0.176,0.13,0.054,0.02,0.02,0.0,0.482,0.348,0.134,0.422,0.332,0.09,0.9039999999999999,0.6799999999999999,0.224,0.076,0.066,0.01
500,0.1,0.2,0.025,power_law,2.5,25,0.7,1,2,0.33972602739726027,0.252,0.194,0.062,0.046,0.046,0.0,0.528,0.384,0.144,0.368,0.3,0.068,0.896,0.6839999999999999,0.212,0.058,0.044,0.014
500,0.1,0.2,0.025,power_law,2.5,25,0.7,1,3,0.34794520547945207,0.206,0.14,0.07,0.022,0.022,0.0,0.498,0.348,0.15,0.39,0.332,0.058,0.888,0.6799999999999999,0.208,0.09,0.078,0.012
500,0.1,0.2,0.025,power_law,2.5,25,0.7,1,4,0.3315068493150685,0.232,0.174,0.062,0.04,0.036,0.004,0.528,0.382,0.146,0.344,0.286,0.058,0.872,0.6679999999999999,0.204,0.088,0.082,0.006
500,0.1,0.2,0.025,power_law,2.5,25,0.7,2,0,0.4684931506849315,0.176,0.158,0.02,0.04,0.038,0.002,0.48,0.412,0.068,0.396,0.27,0.126,0.876,0.6819999999999999,0.194,0.084,0.056,0.028
500,0.1,0.2,0.025,power_law,2.5,25,0.7,2,1,0.4767123287671233,0.15,0.13,0.02,0.014,0.014,0.0,0.416,0.346,0.07,0.452,0.314,0.138,0.868,0.6599999999999999,0.20800000000000002,0.118,0.092,0.026
500,0.1,0.2,0.025,power_law,2.5,25,0.7,2,2,0.4301369863013699,0.154,0.152,0.038,0.028,0.028,0.0,0.488,0.392,0.096,0.408,0.294,0.114,0.8959999999999999,0.6859999999999999,0.21000000000000002,0.076,0.06,0.016
500,0.1,0.2,0.025,power_law,2.5,25,0.7,2,3,0.36712328767123287,0.246,0.22,0.042,0.04,0.038,0.002,0.552,0.466,0.086,0.34,0.232,0.108,0.8920000000000001,0.6980000000000001,0.194,0.068,0.044,0.024
500,0.1,0.2,0.025,power_law,2.5,25,0.7,2,4,0.4602739726027397,0.104,0.1,0.014,0.034,0.034,0.0,0.36,0.302,0.058,0.444,0.31,0.134,0.804,0.612,0.192,0.162,0.14,0.022
500,0.1,0.2,0.025,power_law,2.5,25,0.7,3,0,0.41643835616438357,0.106,0.084,0.026,0.02,0.018,0.002,0.324,0.24,0.084,0.49,0.378,0.112,0.8140000000000001,0.618,0.196,0.166,0.14,0.026
500,0.1,0.2,0.025,power_law,2.5,25,0.7,3,1,0.4246575342465753,0.116,0.11,0.024,0.012,0.012,0.0,0.384,0.292,0.092,0.492,0.368,0.124,0.876,0.6599999999999999,0.216,0.112,0.094,0.018
500,0.1,0.2,0.025,power_law,2.5,25,0.7,3,2,0.36712328767123287,0.194,0.15,0.044,0.048,0.048,0.0,0.458,0.342,0.116,0.408,0.322,0.086,0.866,0.664,0.202,0.086,0.062,0.024
500,0.1,0.2,0.025,power_law,2.5,25,0.7,3,3,0.39452054794520547,0.178,0.156,0.036,0.032,0.03,0.002,0.478,0.382,0.096,0.406,0.304,0.102,0.884,0.6859999999999999,0.198,0.084,0.064,0.02
500,0.1,0.2,0.025,power_law,2.5,25,0.7,3,4,0.34794520547945207,0.212,0.182,0.036,0.04,0.038,0.002,0.51,0.428,0.082,0.368,0.258,0.11,0.878,0.6859999999999999,0.192,0.082,0.062,0.02
500,0.1,0.2,0.025,power_law,2.5,25,0.7,4,0,0.3452054794520548,0.246,0.192,0.08,0.034,0.032,0.002,0.544,0.368,0.176,0.326,0.294,0.032,0.8700000000000001,0.6619999999999999,0.208,0.096,0.082,0.014
500,0.1,0.2,0.025,power_law,2.5,25,0.7,4,1,0.3561643835616438,0.202,0.158,0.082,0.03,0.028,0.002,0.54,0.354,0.186,0.362,0.322,0.04,0.902,0.6759999999999999,0.226,0.068,0.062,0.006
500,0.1,0.2,0.025,power_law,2.5,25,0.7,4,2,0.27123287671232876,0.328,0.264,0.076,0.044,0.044,0.0,0.57,0.372,0.198,0.304,0.29,0.014,0.8739999999999999,0.6619999999999999,0.21200000000000002,0.082,0.068,0.014
500,0.1,0.2,0.025,power_law,2.5,25,0.7,4,3,0.3041095890410959,0.25,0.208,0.068,0.03,0.028,0.002,0.57,0.39,0.18,0.32,0.292,0.028,0.8899999999999999,0.6819999999999999,0.208,0.08,0.07,0.01
500,0.1,0.2,0.025,power_law,2.5,25,0.7,4,4,0.3452054794520548,0.258,0.166,0.098,0.046,0.04,0.006,0.522,0.344,0.178,0.318,0.296,0.022,0.8400000000000001,0.6399999999999999,0.19999999999999998,0.114,0.106,0.008
500,0.1,0.2,0.025,power_law,2.5,25,0.7,5,0,0.43561643835616437,0.078,0.068,0.014,0.026,0.024,0.002,0.248,0.2,0.048,0.55,0.418,0.132,0.798,0.618,0.18,0.176,0.134,0.042
500,0.1,0.2,0.025,power_law,2.5,25,0.7,5,1,0.410958904109589,0.176,0.158,0.022,0.022,0.022,0.0,0.458,0.378,0.08,0.416,0.278,0.138,0.874,0.656,0.21800000000000003,0.104,0.088,0.016
500,0.1,0.2,0.025,power_law,2.5,25,0.7,5,2,0.33972602739726027,0.272,0.246,0.036,0.046,0.046,0.0,0.51,0.422,0.088,0.368,0.252,0.116,0.878,0.6739999999999999,0.20400000000000001,0.076,0.054,0.022
500,0.1,0.2,0.025,power_law,2.5,25,0.7,5,3,0.4054794520547945,0.164,0.154,0.014,0.022,0.02,0.002,0.42,0.36,0.06,0.432,0.304,0.128,0.852,0.6639999999999999,0.188,0.126,0.096,0.03
500,0.1,0.2,0.025,power_law,2.5,25,0.7,5,4,0.5041095890410959,0.066,0.066,0.004,0.022,0.022,0.0,0.234,0.222,0.012,0.522,0.374,0.148,0.756,0.596,0.16,0.222,0.168,0.054
500,0.1,0.2,0.025,power_law,2.5,25,0.7,6,0,0.3589041095890411,0.166,0.154,0.014,0.044,0.044,0.0,0.37,0.32,0.05,0.44,0.312,0.128,0.81,0.632,0.178,0.146,0.1,0.046
500,0.1,0.2,0.025,power_law,2.5,25,0.7,6,1,0.410958904109589,0.14,0.12,0.02,0.022,0.022,0.0,0.404,0.34,0.064,0.468,0.314,0.154,0.8720000000000001,0.654,0.218,0.106,0.09,0.016
500,0.1,0.2,0.025,power_law,2.5,25,0.7,6,2,0.4520547945205479,0.118,0.11,0.018,0.024,0.024,0.0,0.322,0.254,0.068,0.512,0.382,0.13,0.8340000000000001,0.636,0.198,0.142,0.114,0.028
500,0.1,0.2,0.025,power_law,2.5,25,0.7,6,3,0.3643835616438356,0.1,0.092,0.012,0.026,0.024,0.002,0.362,0.314,0.048,0.49,0.356,0.134,0.852,0.6699999999999999,0.182,0.122,0.086,0.036
500,0.1,0.2,0.025,power_law,2.5,25,0.7,6,4,0.4602739726027397,0.086,0.086,0.01,0.026,0.026,0.0,0.312,0.272,0.04,0.498,0.352,0.146,0.81,0.624,0.186,0.164,0.136,0.028
500,0.1,0.2,0.025,power_law,3.0,25,0.7,0,0,0.3589041095890411,0.436,0.348,0.092,0.078,0.076,0.002,0.856,0.65,0.206,0.0,0.0,0.0,0.856,0.65,0.206,0.066,0.05,0.016
500,0.1,0.2,0.025,power_law,3.0,25,0.7,0,1,0.3726027397260274,0.342,0.296,0.08,0.05,0.048,0.002,0.864,0.648,0.216,0.0,0.0,0.0,0.864,0.648,0.216,0.086,0.07,0.016
500,0.1,0.2,0.025,power_law,3.0,25,0.7,0,2,0.410958904109589,0.246,0.204,0.082,0.07,0.07,0.0,0.828,0.628,0.2,0.0,0.0,0.0,0.828,0.628,0.2,0.102,0.076,0.026
500,0.1,0.2,0.025,power_law,3.0,25,0.7,0,3,0.4273972602739726,0.416,0.338,0.082,0.052,0.05,0.002,0.888,0.684,0.204,0.0,0.0,0.0,0.888,0.684,0.204,0.06,0.046,0.014
500,0.1,0.2,0.025,power_law,3.0,25,0.7,0,4,0.36712328767123287,0.386,0.34,0.078,0.07,0.064,0.006,0.858,0.664,0.194,0.0,0.0,0.0,0.858,0.664,0.194,0.072,0.058,0.014
500,0.1,0.2,0.025,power_law,3.0,25,0.7,1,0,0.37534246575342467,0.218,0.172,0.056,0.04,0.038,0.002,0.484,0.346,0.138,0.394,0.32,0.074,0.878,0.6659999999999999,0.21200000000000002,0.082,0.072,0.01
500,0.1,0.2,0.025,power_law,3.0,25,0.7,1,1,0.3726027397260274,0.15,0.112,0.048,0.018,0.018,0.0,0.482,0.334,0.148,0.418,0.344,0.074,0.8999999999999999,0.6779999999999999,0.22199999999999998,0.082,0.07,0.012
500,0.1,0.2,0.025,power_law,3.0,25,0.7,1,2,0.3698630136986301,0.112,0.098,0.04,0.02,0.02,0.0,0.388,0.264,0.124,0.468,0.38,0.088,0.8560000000000001,0.644,0.212,0.124,0.11,0.014
500,0.1,0.2,0.025,power_law,3.0,25,0.7,1,3,0.40821917808219177,0.13,0.09,0.044,0.016,0.014,0.002,0.41,0.284,0.126,0.468,0.394,0.074,0.878,0.6779999999999999,0.2,0.106,0.088,0.018
500,0.1,0.2,0.025,power_law,3.0,25,0.7,1,4,0.33424657534246577,0.262,0.202,0.066,0.034,0.032,0.002,0.526,0.39,0.136,0.352,0.286,0.066,0.878,0.6759999999999999,0.202,0.088,0.078,0.01
500,0.1,0.2,0.025,power_law,3.0,25,0.7,2,0,0.43561643835616437,0.206,0.194,0.022,0.056,0.056,0.0,0.452,0.394,0.058,0.378,0.258,0.12,0.8300000000000001,0.652,0.178,0.114,0.068,0.046
500,0.1,0.2,0.025,power_law,3.0,25,0.7,2,1,0.4328767123287671,0.188,0.162,0.044,0.028,0.028,0.0,0.522,0.438,0.084,0.378,0.25,0.128,0.9,0.688,0.21200000000000002,0.072,0.05,0.022
500,0.1,0.2,0.025,power_law,3.0,25,0.7,2,2,0.4246575342465753,0.124,0.122,0.034,0.03,0.03,0.0,0.426,0.362,0.064,0.416,0.296,0.12,0.842,0.6579999999999999,0.184,0.128,0.086,0.042
500,0.1,0.2,0.025,power_law,3.0,25,0.7,2,3,0.40821917808219177,0.22,0.196,0.038,0.036,0.034,0.002,0.544,0.45,0.094,0.342,0.24,0.102,0.8860000000000001,0.69,0.196,0.078,0.056,0.022
500,0.1,0.2,0.025,power_law,3.0,25,0.7,2,4,0.4191780821917808,0.116,0.1,0.018,0.024,0.024,0.0,0.406,0.352,0.054,0.452,0.312,0.14,0.8580000000000001,0.6639999999999999,0.194,0.118,0.098,0.02
500,0.1,0.2,0.025,power_law,3.0,25,0.7,3,0,0.4712328767123288,0.084,0.07,0.026,0.03,0.028,0.002,0.318,0.242,0.076,0.512,0.388,0.124,0.8300000000000001,0.63,0.2,0.14,0.118,0.022
500,0.1,0.2,0.025,power_law,3.0,25,0.7,3,1,0.4,0.108,0.1,0.036,0.014,0.012,0.002,0.398,0.314,0.084,0.47,0.346,0.124,0.868,0.6599999999999999,0.20800000000000002,0.118,0.094,0.024
500,0.1,0.2,0.025,power_law,3.0,25,0.7,3,2,0.4301369863013699,0.098,0.092,0.026,0.028,0.028,0.0,0.358,0.268,0.09,0.488,0.382,0.106,0.846,0.65,0.196,0.126,0.096,0.03
500,0.1,0.2,0.025,power_law,3.0,25,0.7,3,3,0.3643835616438356,0.162,0.138,0.042,0.022,0.022,0.0,0.41,0.326,0.084,0.456,0.354,0.102,0.866,0.6799999999999999,0.186,0.112,0.078,0.034
500,0.1,0.2,0.025,power_law,3.0,25,0.7,3,4,0.4465753424657534,0.072,0.064,0.014,0.018,0.018,0.0,0.294,0.238,0.056,0.524,0.39,0.134,0.8180000000000001,0.628,0.19,0.164,0.14,0.024
500,0.1,0.2,0.025,power_law,3.0,25,0.7,4,0,0.37534246575342467,0.244,0.182,0.066,0.05,0.048,0.002,0.54,0.354,0.186,0.334,0.304,0.03,0.8740000000000001,0.6579999999999999,0.216,0.076,0.07,0.006
500,0.1,0.2,0.025,power_law,3.0,25,0.7,4,1,0.4191780821917808,0.164,0.124,0.054,0.024,0.022,0.002,0.494,0.3,0.194,0.388,0.356,0.032,0.882,0.6559999999999999,0.226,0.094,0.088,0.006
